Sr.No,Smiles,Solvent,AbsorptioMax (nm),EmissionMax (nm),Fluorescent labeling,Total Molweight,cLogP,cLogS,H-Acceptors,H-Donors,Weiner
13638,O=c1c2ccccc2n(-c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)c2ccccc12ClCCl,ClCCl,394,404,Yes,512.611,8.589,-14.207,3,0,5745
13639,O=c1c2ccccc2n(-c2ccc(-c3ccc(-n4c5ccccc5c(=O)c5ccccc54)cc3)cc2)c2ccccc12ClCCl,ClCCl,394,405,Yes,540.621,8.2218,-14.082,4,0,6493
13640,c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2c1c1c3ccccc3ccc1c1ccccc21C1CCOC1,C1CCOC1,377,417,Yes,466.582,9.552,-16.236,0,0,3208
13641,c1ccc(-c2cc(-c3ccccc3)cc(-c3ccc4c(c3)C3(c5cc(-c6cc(-c7ccccc7)cc(-c7ccccc7)c6)ccc5-4)c4ccccc4-c4c3c3c5ccccc5ccc3c3ccccc43)c2)cc1C1CCOC1,C1CCOC1,379,420,Yes,923.168,19.507,-28.752,0,0,2.25E+04
13642,c1ccc(-c2cc(-c3ccccc3)cc(-c3ccc4c(c3)C3(c5ccccc5-4)c4ccccc4-c4c3c3c5ccccc5c(-c5cc(-c6ccccc6)cc(-c6ccccc6)c5)cc3c3ccccc43)c2)cc1C1CCOC1,C1CCOC1,387,440,Yes,923.168,19.507,-28.752,0,0,2.30E+04
13643,c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2c1c1c3ccccc3ccc1c1ccccc21c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2c1c1c3ccccc3ccc1c1ccccc21,c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2c1c1c3ccccc3ccc1c1ccccc21,387,436,Yes,466.582,9.552,-16.236,0,0,3208
13644,c1ccc(-c2cc(-c3ccccc3)cc(-c3ccc4c(c3)C3(c5cc(-c6cc(-c7ccccc7)cc(-c7ccccc7)c6)ccc5-4)c4ccccc4-c4c3c3c5ccccc5ccc3c3ccccc43)c2)cc1c1ccc(-c2cc(-c3ccccc3)cc(-c3ccc4c(c3)C3(c5cc(-c6cc(-c7ccccc7)cc(-c7ccccc7)c6)ccc5-4)c4ccccc4-c4c3c3c5ccccc5ccc3c3ccccc43)c2)cc1,c1ccc(-c2cc(-c3ccccc3)cc(-c3ccc4c(c3)C3(c5cc(-c6cc(-c7ccccc7)cc(-c7ccccc7)c6)ccc5-4)c4ccccc4-c4c3c3c5ccccc5ccc3c3ccccc43)c2)cc1,389,436,Yes,923.168,19.507,-28.752,0,0,2.25E+04
13645,c1ccc(-c2cc(-c3ccccc3)cc(-c3ccc4c(c3)C3(c5ccccc5-4)c4ccccc4-c4c3c3c5ccccc5c(-c5cc(-c6ccccc6)cc(-c6ccccc6)c5)cc3c3ccccc43)c2)cc1c1ccc(-c2cc(-c3ccccc3)cc(-c3ccc4c(c3)C3(c5ccccc5-4)c4ccccc4-c4c3c3c5ccccc5c(-c5cc(-c6ccccc6)cc(-c6ccccc6)c5)cc3c3ccccc43)c2)cc1,c1ccc(-c2cc(-c3ccccc3)cc(-c3ccc4c(c3)C3(c5ccccc5-4)c4ccccc4-c4c3c3c5ccccc5c(-c5cc(-c6ccccc6)cc(-c6ccccc6)c5)cc3c3ccccc43)c2)cc1,396,454,Yes,923.168,19.507,-28.752,0,0,2.30E+04
13646,CCCCCCc1ccc(-c2ccc(-c3cc(-c4ccc(-c5ccc(CCCCCC)s5)s4)c4ccc5c(-c6ccc(-c7ccc(CCCCCC)s7)s6)cc(-c6ccc(-c7ccc(CCCCCC)s7)s6)c6ccc3c4c65)s2)s1ClC(Cl)Cl,ClC(Cl)Cl,451,530,Yes,1195.91,29.745,-28.984,0,0,3.59E+04
13647,CCCCOc1ccc(-c2cc(-c3ccc(OCCCC)cc3)c3ccc4c(-c5ccc(OCCCC)cc5)cc(-c5ccc(OCCCC)cc5)c5ccc2c3c54)cc1ClC(Cl)Cl,ClC(Cl)Cl,394,433,Yes,795.073,16.307,-17.848,4,0,1.60E+04
13648,CCCCCCCCCc1csc2cc(-c3cc(-c4cc5scc(CCCCCCCCC)c5s4)c4ccc5c(-c6cc7scc(CCCCCCCCC)c7s6)cc(-c6cc7scc(CCCCCCCCC)c7s6)c6ccc3c4c65)sc12ClC(Cl)Cl,ClC(Cl)Cl,429,490,Yes,1260.08,29.978,-27.56,0,0,4.15E+04
13649,CCCCCCCCc1ccc(-c2ccc(-c3cc(-c4ccc(-c5ccc(CCCCCCCC)s5)c5nsnc45)c4ccc5c(-c6ccc(-c7ccc(CCCCCCCC)s7)c7nsnc67)cc(-c6ccc(-c7ccc(CCCCCCCC)s7)c7nsnc67)c6ccc3c4c65)c3nsnc23)s1ClC(Cl)Cl,ClC(Cl)Cl,452,541,Yes,1516.27,34.396,-17.904,8,0,7.03E+04
13650,CCCCCCc1ccc(-c2ccc(-c3cc(-c4ccc(-c5ccc(CCCCCC)s5)s4)c4ccc5c(-c6ccc(-c7ccc(CCCCCC)s7)s6)cc(-c6ccc(-c7ccc(CCCCCC)s7)s6)c6ccc3c4c65)s2)s1CCCCCCc1ccc(-c2ccc(-c3cc(-c4ccc(-c5ccc(CCCCCC)s5)s4)c4ccc5c(-c6ccc(-c7ccc(CCCCCC)s7)s6)cc(-c6ccc(-c7ccc(CCCCCC)s7)s6)c6ccc3c4c65)s2)s1,CCCCCCc1ccc(-c2ccc(-c3cc(-c4ccc(-c5ccc(CCCCCC)s5)s4)c4ccc5c(-c6ccc(-c7ccc(CCCCCC)s7)s6)cc(-c6ccc(-c7ccc(CCCCCC)s7)s6)c6ccc3c4c65)s2)s1,470,605,Yes,1195.91,29.745,-28.984,0,0,3.59E+04
13651,CCCCOc1ccc(-c2cc(-c3ccc(OCCCC)cc3)c3ccc4c(-c5ccc(OCCCC)cc5)cc(-c5ccc(OCCCC)cc5)c5ccc2c3c54)cc1CCCCOc1ccc(-c2cc(-c3ccc(OCCCC)cc3)c3ccc4c(-c5ccc(OCCCC)cc5)cc(-c5ccc(OCCCC)cc5)c5ccc2c3c54)cc1,CCCCOc1ccc(-c2cc(-c3ccc(OCCCC)cc3)c3ccc4c(-c5ccc(OCCCC)cc5)cc(-c5ccc(OCCCC)cc5)c5ccc2c3c54)cc1,396,462,Yes,795.073,16.307,-17.848,4,0,1.60E+04
13652,CCCCCCCCCc1csc2cc(-c3cc(-c4cc5scc(CCCCCCCCC)c5s4)c4ccc5c(-c6cc7scc(CCCCCCCCC)c7s6)cc(-c6cc7scc(CCCCCCCCC)c7s6)c6ccc3c4c65)sc12CCCCCCCCCc1csc2cc(-c3cc(-c4cc5scc(CCCCCCCCC)c5s4)c4ccc5c(-c6cc7scc(CCCCCCCCC)c7s6)cc(-c6cc7scc(CCCCCCCCC)c7s6)c6ccc3c4c65)sc12,CCCCCCCCCc1csc2cc(-c3cc(-c4cc5scc(CCCCCCCCC)c5s4)c4ccc5c(-c6cc7scc(CCCCCCCCC)c7s6)cc(-c6cc7scc(CCCCCCCCC)c7s6)c6ccc3c4c65)sc12,442,585,Yes,1260.08,29.978,-27.56,0,0,4.15E+04
13653,CCCCCCCCc1ccc(-c2ccc(-c3cc(-c4ccc(-c5ccc(CCCCCCCC)s5)c5nsnc45)c4ccc5c(-c6ccc(-c7ccc(CCCCCCCC)s7)c7nsnc67)cc(-c6ccc(-c7ccc(CCCCCCCC)s7)c7nsnc67)c6ccc3c4c65)c3nsnc23)s1CCCCCCCCc1ccc(-c2ccc(-c3cc(-c4ccc(-c5ccc(CCCCCCCC)s5)c5nsnc45)c4ccc5c(-c6ccc(-c7ccc(CCCCCCCC)s7)c7nsnc67)cc(-c6ccc(-c7ccc(CCCCCCCC)s7)c7nsnc67)c6ccc3c4c65)c3nsnc23)s1,CCCCCCCCc1ccc(-c2ccc(-c3cc(-c4ccc(-c5ccc(CCCCCCCC)s5)c5nsnc45)c4ccc5c(-c6ccc(-c7ccc(CCCCCCCC)s7)c7nsnc67)cc(-c6ccc(-c7ccc(CCCCCCCC)s7)c7nsnc67)c6ccc3c4c65)c3nsnc23)s1,471,635,Yes,1516.27,34.396,-17.904,8,0,7.03E+04
13654,CN1c2ccc3c(c2-c2ccccc2S1(=O)=O)-c1ccccc1S(=O)(=O)N3CClCCl,ClCCl,350,443,Yes,412.489,2.943,-6.502,6,0,1640
13655,CN1c2ccc3c(c2-c2ccccc2S1(=O)=O)-c1ccccc1S(=O)(=O)N3CCN1c2ccc3c(c2-c2ccccc2S1(=O)=O)-c1ccccc1S(=O)(=O)N3C,CN1c2ccc3c(c2-c2ccccc2S1(=O)=O)-c1ccccc1S(=O)(=O)N3C,390,432,Yes,412.489,2.943,-6.502,6,0,1640
13656,c1ccc2c(c1)OB1Oc3ccccc3-c3c1c-2c1c2c3-c3ccccc3OB2Oc2ccccc2-1ClCCl,ClCCl,405,430,Yes,462.075,6.7768,-12.27,4,0,3062
13657,CC(C)(C)c1ccc2c(c1)-c1c3c(c4c5c1-c1cc(C(C)(C)C)ccc1OB5Oc1ccc(C(C)(C)C)cc1-4)-c1cc(C(C)(C)C)ccc1OB3O2ClCCl,ClCCl,411,436,Yes,686.505,13.104,-16.91,4,0,8506
13658,Cc1cc(C)c(B2c3cc(C(C)(C)C)ccc3-c3cccc4cc(C(C)(C)C)cc2c34)c(C)c1C1CCCCC1,C1CCCCC1,409,431,Yes,444.468,9.5385,-9.203,0,0,2850
13659,Cc1cc(C)c(B2c3cc(C(C)(C)C)cc4ccc5ccc6cc(C(C)(C)C)cc2c6c5c34)c(C)c1C1CCCCC1,C1CCCCC1,427,430,Yes,468.49,10.268,-10.329,0,0,3217
13660,Cc1cc(C)c(B2c3cc(C(C)(C)C)ccc3-c3cc4ccccc4c4cc(C(C)(C)C)cc2c34)c(C)c1C1CCCCC1,C1CCCCC1,408,420,Yes,494.528,10.733,-10.809,0,0,3776
13661,Cc1cc(C)c(B2c3cc(C(C)(C)C)cc4ccc5c6ccccc6c6cc(C(C)(C)C)cc2c6c5c34)c(C)c1C1CCCCC1,C1CCCCC1,424,433,Yes,518.55,11.462,-11.935,0,0,4179
13662,Cc1cc(C)c(B2c3cc(C(C)(C)C)cc4c5ccccc5c5c6ccccc6c6cc(C(C)(C)C)cc2c6c5c34)c(C)c1C1CCCCC1,C1CCCCC1,429,439,Yes,568.61,12.657,-13.541,0,0,5237
13663,Cc1cc(C)c(B2c3cc(C(C)(C)C)ccc3-c3c(-c4ccccc4)ccc4cc(C(C)(C)C)cc2c34)c(C)c1C1CCCCC1,C1CCCCC1,406,470,Yes,520.566,11.198,-11.289,0,0,4383
13664,COC(=O)C1(C(=O)OC)Cc2c(C#Cc3ccccc3)c(-c3ccccc3)c3c(-c4ccccc4)c(-c4ccccc4)c(-c4ccccc4)c(-c4ccccc4)c3c2C1C1CCOC1,C1CCOC1,339.52,416.33,Yes,764.919,13.053,-15.053,4,0,1.14E+04
13665,COC(=O)C1(C(=O)OC)Cc2c(C#Cc3ccc(OC)cc3)c(-c3ccc(OC)cc3)c3c(-c4ccccc4)c(-c4ccccc4)c(-c4ccccc4)c(-c4ccccc4)c3c2C1C1CCOC1,C1CCOC1,348.89,421.77,Yes,824.97,12.913,-15.089,6,0,1.39E+04
13666,COC(=O)c1ccc(C#Cc2c3c(c4c(-c5ccccc5)c(-c5ccccc5)c(-c5ccccc5)c(-c5ccccc5)c4c2-c2ccc(C(=O)OC)cc2)CC(C(=O)OC)(C(=O)OC)C3)cc1C1CCOC1,C1CCOC1,347.38,432.36,Yes,880.99,12.879,-15.335,8,0,1.68E+04
13667,F[B-]1(F)n2c(cc3c4ccccc4c4ccccc4c32)-c2ccc3ccccc3[n+]21ClCCl,ClCCl,476,585,Yes,392.215,5.5264,-12.297,2,0,2047
13668,c1cc2c3c(c1)ccc1[n+]3[B-]3(Oc4cccc5ccc6[n+](c45)[B-](O2)(O3)n2c-6cc3c4ccccc4c4ccccc4c32)n2c-1cc1c3ccccc3c3ccccc3c12ClCCl,ClCCl,472,568,Yes,754.419,10.57,-26.832,7,0,1.10E+04
13669,O=[N+]([O-])c1cccc2c1ccc1[n+]2[B-](F)(F)n2c-1cc1c3ccccc3c3ccccc3c12ClCCl,ClCCl,518,633,Yes,437.212,4.6048,-12.757,5,0,2717
13670,Nc1cccc2c1ccc1[n+]2[B-](F)(F)n2c-1cc1c3ccccc3c3ccccc3c12ClCCl,ClCCl,468,580,Yes,407.23,4.8491,-12.373,3,1,2249
13671,O=[N+]([O-])c1ccc2c(ccc3[n+]2[B-](F)(F)n2c-3cc3c4ccccc4c4ccccc4c32)c1ClCCl,ClCCl,530,631,Yes,437.212,4.6048,-12.757,5,0,2789
13672,Nc1ccc2c(ccc3[n+]2[B-](F)(F)n2c-3cc3c4ccccc4c4ccccc4c32)c1ClCCl,ClCCl,482,577,Yes,407.23,4.8491,-12.373,3,1,2273
13673,C(=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)\c1ccc(-c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1ClCCl,ClCCl,398,480,Yes,692.904,12.922,-16.326,2,0,1.68E+04
13674,N#Cc1cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)ccc1-c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1C#NClCCl,ClCCl,386,472,Yes,742.924,12.593,-17.872,4,0,1.91E+04
13675,N#Cc1cc(-c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(C#N)c2)ccc1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1ClCCl,ClCCl,428,541,Yes,742.924,12.593,-17.872,4,0,1.91E+04
13676,C(=C/c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1)\c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1ClCCl,ClCCl,386,510,Yes,718.941,13.469,-16.376,2,0,1.93E+04
13677,N#Cc1cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)ccc1/C=C/c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1ClCCl,ClCCl,433,560,Yes,743.952,13.305,-17.149,3,0,2.06E+04
13678,N#Cc1cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)ccc1/C=C/c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1C#NClCCl,ClCCl,447,614,Yes,768.962,13.141,-17.922,4,0,2.19E+04
13679,N#Cc1cc(/C=C/c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(C#N)c2)ccc1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1ClCCl,ClCCl,429,577,Yes,768.962,13.141,-17.922,4,0,2.19E+04
13680,c1ccc(C2=C(c3ccccc3)c3cccc4c3c(cc3nc5ccccc5nc34)O2)cc1ClCCl,ClCCl,494,553,Yes,422.486,7.2627,-7.669,3,0,2812
13681,Cc1ccc(C2=C(c3ccc(C)cc3)c3cccc4c3c(cc3nc5ccccc5nc34)O2)cc1ClCCl,ClCCl,498,559,Yes,450.54,7.9505,-8.357,3,0,3348
13682,COc1ccc(C2=C(c3ccc(OC)cc3)c3cccc4c3c(cc3nc5ccccc5nc34)O2)cc1ClCCl,ClCCl,500,572,Yes,482.538,7.1227,-7.705,5,0,3978
13683,Fc1ccc(C2=C(c3ccc(F)cc3)c3cccc4c3c(cc3nc5ccccc5nc34)O2)cc1ClCCl,ClCCl,490,544,Yes,458.466,7.4643,-8.297,3,0,3348
13684,Clc1ccc(C2=C(c3ccc(Cl)cc3)c3cccc4c3c(cc3nc5ccccc5nc34)O2)cc1ClCCl,ClCCl,489,540,Yes,491.376,8.4747,-9.141,3,0,3348
13685,Brc1ccc(C2=C(c3ccc(Br)cc3)c3cccc4c3c(cc3nc5ccccc5nc34)O2)cc1ClCCl,ClCCl,488,539,Yes,580.278,8.7131,-9.337,3,0,3348
13686,c1ccc2c(C3=C(c4cccc5ccccc45)c4cccc5c4c(cc4nc6ccccc6nc45)O3)cccc2c1ClCCl,ClCCl,486,538,Yes,522.606,9.6515,-10.881,3,0,4884
13687,CC1=C(c2ccccc2)Oc2cc3nc4ccccc4nc3c3cccc1c23ClCCl,ClCCl,495,554,Yes,360.415,5.8428,-6.193,3,0,1852
13688,CC1=C(C)c2cccc3c2c(cc2nc4ccccc4nc23)O1ClCCl,ClCCl,497,563,Yes,298.344,4.5482,-5.363,3,0,1042
13689,CCC1=C(CC)c2cccc3c2c(cc2nc4ccccc4nc23)O1ClCCl,ClCCl,501,563,Yes,326.398,5.457,-5.903,3,0,1324
13690,CCCC1=C(CCC)c2cccc3c2c(cc2nc4ccccc4nc23)O1ClCCl,ClCCl,499,563,Yes,354.452,6.3658,-6.443,3,0,1668
13691,CCCCC1=C(CCCC)c2cccc3c2c(cc2nc4ccccc4nc23)O1ClCCl,ClCCl,503,567,Yes,382.505,7.2746,-6.983,3,0,2082
13692,Cc1ccc2nc3cc4c5c(cccc5c3nc2c1)C(c1ccccc1)=C(c1ccccc1)O4ClCCl,ClCCl,491,544,Yes,436.513,7.6066,-8.013,3,0,3079
13693,Brc1cc2nc3cc4c5c(cccc5c3nc2cc1Br)C(c1ccccc1)=C(c1ccccc1)O4ClCCl,ClCCl,518,580,Yes,580.278,8.7131,-9.337,3,0,3352
13694,c1ccc(C2=C(c3ccccc3)c3cccc4c3c(cc3nc5cc(-c6ccccc6)c(-c6ccccc6)cc5nc34)O2)cc1ClCCl,ClCCl,507,559,Yes,574.681,10.581,-11.841,3,0,6898
13695,c1ccc(C2=C(c3ccccc3)c3cccc4c3c(cc3nc5c(-c6ccccc6)ccc(-c6ccccc6)c5nc34)O2)cc1ClCCl,ClCCl,503,551,Yes,574.681,10.581,-11.841,3,0,6646
13696,c1ccc(C2=C(c3ccccc3)c3cccc4c3c(cc3nc5cc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)c(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5nc34)O2)cc1ClCCl,ClCCl,516,568,Yes,909.102,15.77,-20.193,5,0,2.49E+04
13697,N#CC1N=c2cc3c4c(cccc4c2=NC1C#N)C(c1ccccc1)=C(c1ccccc1)O3ClCCl,ClCCl,501,594,Yes,424.462,3.8445,-6.874,5,0,2820
13698,c1ccc(C2=C(c3ccccc3)c3cccc4c5c(cc(c34)O2)=NC2CCCCC2N=5)cc1ClCCl,ClCCl,431,545,Yes,428.534,5.7441,-7.204,3,0,2812
13699,COc1ccc(C2=C(c3ccc(OC)cc3)c3cccc4c5c(cc(c34)O2)=NC2C=C(Br)C(Br)=CC2N=5)cc1ClCCl,ClCCl,526,609,Yes,642.346,6.1539,-8.45,5,0,4638
13700,COc1ccc(C2=C(c3ccc(OC)cc3)c3cccc4c5c(cc(c34)O2)=NC(C#N)C(C#N)N=5)cc1ClCCl,ClCCl,511,632,Yes,484.514,3.7045,-6.91,7,0,3986
13701,c1ccc(C2=C(c3ccccc3)c3cccc4c3c(cc3nc5ccccc5nc34)O2)cc1c1ccc(C2=C(c3ccccc3)c3cccc4c3c(cc3nc5ccccc5nc34)O2)cc1,c1ccc(C2=C(c3ccccc3)c3cccc4c3c(cc3nc5ccccc5nc34)O2)cc1,508,590,Yes,422.486,7.2627,-7.669,3,0,2812
13702,Cc1ccc(C2=C(c3ccc(C)cc3)c3cccc4c3c(cc3nc5ccccc5nc34)O2)cc1Cc1ccc(C2=C(c3ccc(C)cc3)c3cccc4c3c(cc3nc5ccccc5nc34)O2)cc1,Cc1ccc(C2=C(c3ccc(C)cc3)c3cccc4c3c(cc3nc5ccccc5nc34)O2)cc1,511,585,Yes,450.54,7.9505,-8.357,3,0,3348
13703,COc1ccc(C2=C(c3ccc(OC)cc3)c3cccc4c3c(cc3nc5ccccc5nc34)O2)cc1COc1ccc(C2=C(c3ccc(OC)cc3)c3cccc4c3c(cc3nc5ccccc5nc34)O2)cc1,COc1ccc(C2=C(c3ccc(OC)cc3)c3cccc4c3c(cc3nc5ccccc5nc34)O2)cc1,514,604,Yes,482.538,7.1227,-7.705,5,0,3978
13704,Fc1ccc(C2=C(c3ccc(F)cc3)c3cccc4c3c(cc3nc5ccccc5nc34)O2)cc1Fc1ccc(C2=C(c3ccc(F)cc3)c3cccc4c3c(cc3nc5ccccc5nc34)O2)cc1,Fc1ccc(C2=C(c3ccc(F)cc3)c3cccc4c3c(cc3nc5ccccc5nc34)O2)cc1,504,619,Yes,458.466,7.4643,-8.297,3,0,3348
13705,Clc1ccc(C2=C(c3ccc(Cl)cc3)c3cccc4c3c(cc3nc5ccccc5nc34)O2)cc1Clc1ccc(C2=C(c3ccc(Cl)cc3)c3cccc4c3c(cc3nc5ccccc5nc34)O2)cc1,Clc1ccc(C2=C(c3ccc(Cl)cc3)c3cccc4c3c(cc3nc5ccccc5nc34)O2)cc1,496,565,Yes,491.376,8.4747,-9.141,3,0,3348
13706,Brc1ccc(C2=C(c3ccc(Br)cc3)c3cccc4c3c(cc3nc5ccccc5nc34)O2)cc1Brc1ccc(C2=C(c3ccc(Br)cc3)c3cccc4c3c(cc3nc5ccccc5nc34)O2)cc1,Brc1ccc(C2=C(c3ccc(Br)cc3)c3cccc4c3c(cc3nc5ccccc5nc34)O2)cc1,501,565,Yes,580.278,8.7131,-9.337,3,0,3348
13707,c1ccc2c(C3=C(c4cccc5ccccc45)c4cccc5c4c(cc4nc6ccccc6nc45)O3)cccc2c1c1ccc2c(C3=C(c4cccc5ccccc45)c4cccc5c4c(cc4nc6ccccc6nc45)O3)cccc2c1,c1ccc2c(C3=C(c4cccc5ccccc45)c4cccc5c4c(cc4nc6ccccc6nc45)O3)cccc2c1,498,566,Yes,522.606,9.6515,-10.881,3,0,4884
13708,CC1=C(c2ccccc2)Oc2cc3nc4ccccc4nc3c3cccc1c23CC1=C(c2ccccc2)Oc2cc3nc4ccccc4nc3c3cccc1c23,CC1=C(c2ccccc2)Oc2cc3nc4ccccc4nc3c3cccc1c23,497,566,Yes,360.415,5.8428,-6.193,3,0,1852
13709,CC1=C(C)c2cccc3c2c(cc2nc4ccccc4nc23)O1CC1=C(C)c2cccc3c2c(cc2nc4ccccc4nc23)O1,CC1=C(C)c2cccc3c2c(cc2nc4ccccc4nc23)O1,550,599,Yes,298.344,4.5482,-5.363,3,0,1042
13710,CCC1=C(CC)c2cccc3c2c(cc2nc4ccccc4nc23)O1CCC1=C(CC)c2cccc3c2c(cc2nc4ccccc4nc23)O1,CCC1=C(CC)c2cccc3c2c(cc2nc4ccccc4nc23)O1,527,579,Yes,326.398,5.457,-5.903,3,0,1324
13711,CCCC1=C(CCC)c2cccc3c2c(cc2nc4ccccc4nc23)O1CCCC1=C(CCC)c2cccc3c2c(cc2nc4ccccc4nc23)O1,CCCC1=C(CCC)c2cccc3c2c(cc2nc4ccccc4nc23)O1,503,581,Yes,354.452,6.3658,-6.443,3,0,1668
13712,CCCCC1=C(CCCC)c2cccc3c2c(cc2nc4ccccc4nc23)O1CCCCC1=C(CCCC)c2cccc3c2c(cc2nc4ccccc4nc23)O1,CCCCC1=C(CCCC)c2cccc3c2c(cc2nc4ccccc4nc23)O1,510,588,Yes,382.505,7.2746,-6.983,3,0,2082
13713,Cc1ccc2nc3cc4c5c(cccc5c3nc2c1)C(c1ccccc1)=C(c1ccccc1)O4Cc1ccc2nc3cc4c5c(cccc5c3nc2c1)C(c1ccccc1)=C(c1ccccc1)O4,Cc1ccc2nc3cc4c5c(cccc5c3nc2c1)C(c1ccccc1)=C(c1ccccc1)O4,503,573,Yes,436.513,7.6066,-8.013,3,0,3079
13714,Brc1cc2nc3cc4c5c(cccc5c3nc2cc1Br)C(c1ccccc1)=C(c1ccccc1)O4Brc1cc2nc3cc4c5c(cccc5c3nc2cc1Br)C(c1ccccc1)=C(c1ccccc1)O4,Brc1cc2nc3cc4c5c(cccc5c3nc2cc1Br)C(c1ccccc1)=C(c1ccccc1)O4,529,616,Yes,580.278,8.7131,-9.337,3,0,3352
13715,c1ccc(C2=C(c3ccccc3)c3cccc4c3c(cc3nc5cc(-c6ccccc6)c(-c6ccccc6)cc5nc34)O2)cc1c1ccc(C2=C(c3ccccc3)c3cccc4c3c(cc3nc5cc(-c6ccccc6)c(-c6ccccc6)cc5nc34)O2)cc1,c1ccc(C2=C(c3ccccc3)c3cccc4c3c(cc3nc5cc(-c6ccccc6)c(-c6ccccc6)cc5nc34)O2)cc1,521,607,Yes,574.681,10.581,-11.841,3,0,6898
13716,c1ccc(C2=C(c3ccccc3)c3cccc4c3c(cc3nc5c(-c6ccccc6)ccc(-c6ccccc6)c5nc34)O2)cc1c1ccc(C2=C(c3ccccc3)c3cccc4c3c(cc3nc5c(-c6ccccc6)ccc(-c6ccccc6)c5nc34)O2)cc1,c1ccc(C2=C(c3ccccc3)c3cccc4c3c(cc3nc5c(-c6ccccc6)ccc(-c6ccccc6)c5nc34)O2)cc1,509,582,Yes,574.681,10.581,-11.841,3,0,6646
13717,c1ccc(C2=C(c3ccccc3)c3cccc4c3c(cc3nc5cc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)c(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5nc34)O2)cc1c1ccc(C2=C(c3ccccc3)c3cccc4c3c(cc3nc5cc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)c(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5nc34)O2)cc1,c1ccc(C2=C(c3ccccc3)c3cccc4c3c(cc3nc5cc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)c(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5nc34)O2)cc1,525,599,Yes,909.102,15.77,-20.193,5,0,2.49E+04
13718,N#CC1N=c2cc3c4c(cccc4c2=NC1C#N)C(c1ccccc1)=C(c1ccccc1)O3N#CC1N=c2cc3c4c(cccc4c2=NC1C#N)C(c1ccccc1)=C(c1ccccc1)O3,N#CC1N=c2cc3c4c(cccc4c2=NC1C#N)C(c1ccccc1)=C(c1ccccc1)O3,512,630,Yes,424.462,3.8445,-6.874,5,0,2820
13719,c1ccc(C2=C(c3ccccc3)c3cccc4c5c(cc(c34)O2)=NC2CCCCC2N=5)cc1c1ccc(C2=C(c3ccccc3)c3cccc4c5c(cc(c34)O2)=NC2CCCCC2N=5)cc1,c1ccc(C2=C(c3ccccc3)c3cccc4c5c(cc(c34)O2)=NC2CCCCC2N=5)cc1,435,580,Yes,428.534,5.7441,-7.204,3,0,2812
13720,COc1ccc(C2=C(c3ccc(OC)cc3)c3cccc4c5c(cc(c34)O2)=NC2C=C(Br)C(Br)=CC2N=5)cc1COc1ccc(C2=C(c3ccc(OC)cc3)c3cccc4c5c(cc(c34)O2)=NC2C=C(Br)C(Br)=CC2N=5)cc1,COc1ccc(C2=C(c3ccc(OC)cc3)c3cccc4c5c(cc(c34)O2)=NC2C=C(Br)C(Br)=CC2N=5)cc1,532,640,Yes,642.346,6.1539,-8.45,5,0,4638
13721,COc1ccc(C2=C(c3ccc(OC)cc3)c3cccc4c5c(cc(c34)O2)=NC(C#N)C(C#N)N=5)cc1COc1ccc(C2=C(c3ccc(OC)cc3)c3cccc4c5c(cc(c34)O2)=NC(C#N)C(C#N)N=5)cc1,COc1ccc(C2=C(c3ccc(OC)cc3)c3cccc4c5c(cc(c34)O2)=NC(C#N)C(C#N)N=5)cc1,540,637,Yes,484.514,3.7045,-6.91,7,0,3986
